Name,Rating,Reviews,Price,Location,ReviewsData
Asakuma Sushi,2.5,171,$$,"{'address1': '2805 Abbot Kinney Blvd', 'address2': 'Ste C', 'address3': '', 'city': 'Marina Del Rey', 'zip_code': '90291', 'country': 'US', 'state': 'CA', 'display_address': ['2805 Abbot Kinney Blvd', 'Ste C', 'Marina Del Rey, CA 90291']}","['We were looking for a new sushi place to try for delivery and found a winner with Asakuma! I typically get hungry a couple hours after eating sushi anywhere...', ""Not sure what's up with the bad reviews but the sushi is great and the price is good for the supersized rolls you're getting. We ordered the crispy rice..."", 'I used to go there more often before COVID-19 and my last experience was mediocre at best. \nI ordered California Rolls and Spicy Tuna rolls (two of each)...']"
Buko Restaurant,4.0,326,$$,"{'address1': '327 N Verdugo Rd', 'address2': '', 'address3': '', 'city': 'Glendale', 'zip_code': '91206', 'country': 'US', 'state': 'CA', 'display_address': ['327 N Verdugo Rd', 'Glendale, CA 91206']}","['Buko is tucked away from the busier Downtown Glendale, which makes it a little easier to get to. It is in a plaza, so parking could be tough depending on...', 'Good value Japanese course meal!\n\nI came here with my friend that raved about this restaurant being his first meal when he came to the United States and how...', 'Great food!  Sushi is very fresh and the service is amazing. Highly recommend it.  Prices are reasonable']"
El PeriSushi Restaurant,4.0,89,$$,"{'address1': '16604 Paramount Blvd', 'address2': '', 'address3': '', 'city': 'Paramount', 'zip_code': '90723', 'country': 'US', 'state': 'CA', 'display_address': ['16604 Paramount Blvd', 'Paramount, CA 90723']}","['Incredible sushi platter!! 5 stars for that for sure! Prices are extremely reasonable and the sushi was without question, absolutely delicious! I 100%...', 'First time here and The food was ok took about 30 minutes to get my food, I like sushisinaloa in Lynwood better for the food', ""The place has gone down in quality over the years. The sushi's are now way over priced and they have given me wrong orders a few times now. This time is was...""]"
Inn of the Seventh Ray,4.0,2441,$$$,"{'address1': '128 Old Topanga Canyon Rd', 'address2': '', 'address3': '', 'city': 'Topanga', 'zip_code': '90290', 'country': 'US', 'state': 'CA', 'display_address': ['128 Old Topanga Canyon Rd', 'Topanga, CA 90290']}","['Service was grate the food was amazing I would definitely be going back soon highly recommended', 'I came in this morning for brunch with my girlfriend and Austin was our server this afternoon it was VERY busy. But he was very professional , excellent...', 'Wonderful place to eat with the sound of the river. Great food, service, and ambiance!']"
Sushi Nikkei - Belmont Shore ,4.5,42,N/A,"{'address1': '5020 2nd St', 'address2': '', 'address3': None, 'city': 'Long Beach', 'zip_code': '90803', 'country': 'US', 'state': 'CA', 'display_address': ['5020 2nd St', 'Long Beach, CA 90803']}","['We went here for date night on a Friday. I already read so many reviews from Yelp I knew exactly what we wanted to order: 3 rolls and a tasting:\n\n- [ ]...', ""I've been EYEING this place since it opened and I finally got the chance to try it! Sushi Nikkei is a supposed Bixby Knolls favorite that has made its way..."", ""We've been wanting to visit Sushi Nikkei for the longest time- lots of friends have recommended us this spot, saying how tasty they are. Also (not sure...""]"
Rice & Nori,4.0,150,$$,"{'address1': '901 Fair Oaks Ave', 'address2': 'Ste D', 'address3': '', 'city': 'South Pasadena', 'zip_code': '91030', 'country': 'US', 'state': 'CA', 'display_address': ['901 Fair Oaks Ave', 'Ste D', 'South Pasadena, CA 91030']}","['This is NOT in Old Town Pasadena, contrary to what another review stated. This is in South Pasadena - a completely different city.', ""Absolutely delicious, which makes up for the long waits! The spam musubi is heaven! It's a small place so I prefer takeout."", 'Had this bookmarked for a while so I was super excited to finally try this place! I ordered the 3 hand roll set, salmon yuzu miso and spicy lobster shrimp...']"
Te Isshoku,5.0,27,N/A,"{'address1': '633 W 5th St', 'address2': 'Ste 225', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90071', 'country': 'US', 'state': 'CA', 'display_address': ['633 W 5th St', 'Ste 225', 'Los Angeles, CA 90071']}","['Hands down the best lunch place in the area. My coworker and I ordered two sashimi lunch boxes, and they were beyond amazing. The cashier was super helpful...', ""Amazing, delicious, beautiful food. Extremely friendly customer service. And really convenient for ordering ahead for lunch pick up. \n\nI've ordered from..."", ""One of the best lunches I've had in a while. Had the spicy scallop futomaki & the miso soup. The fish was very fresh, and the miso was much more flavorful...""]"
Coco Sushi & Roll,4.5,92,$$,"{'address1': '2734 Sepulveda Blvd', 'address2': None, 'address3': '', 'city': 'Torrance', 'zip_code': '90505', 'country': 'US', 'state': 'CA', 'display_address': ['2734 Sepulveda Blvd', 'Torrance, CA 90505']}","[""All day I was craving a baked salmon roll! Normally when you want something so bad there is a chance disappointed. But thank God this wasn't one of those..."", 'Not sure what happened but the quality is not the same. I decided to try the Teriyaki Chicken Bowl for the 1st time and the Teriyaki Chicken Bowl advertised...', ""Was in the area and stopped in here on a whim. I wasn't expecting much but wow the sashimi is fresh and the rolls are top notch!\nI had the spicy tuna on a...""]"
La Cevicheria,4.5,993,$$,"{'address1': '3809 W Pico Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['3809 W Pico Blvd', 'Los Angeles, CA 90019']}","['If you are looking for fresh ceviche, I would 100% recommend coming here. Bring cash as its cash only. We got the combo ceviche with both fish, shrimp and...', 'FREAKIN FIRE!!!\nSmall little hole in the wall that only takes cash, serves great ceviche and garlicky shrimps, and has\xa0a very cheesy cheese quesadilla.\nYes,...', 'First time here as my friend has been telling me about this place. Staff was super friendly and knew right away what my friends usual order is. One of the...']"
Light & Healthy Sushi Bar,4.0,269,$$,"{'address1': '23546 Lyons Ave', 'address2': '', 'address3': '', 'city': 'Newhall', 'zip_code': '91321', 'country': 'US', 'state': 'CA', 'display_address': ['23546 Lyons Ave', 'Newhall, CA 91321']}","[""Top notch sushi spot in Santa Clarita, and honestly better than the majority of places in LA. \n\nThey've got a sushi bar and also dining tables. \n\nThe sushi..."", 'Another fantastic night at this restaurant! The ambiance was great and the food super fresh and delicious. Miguel, the sushi chef, is very professional and...', 'Their sushi is amazing. If you know fish, you know that they have very clean fresh fish.']"
Jail Joa,4.5,135,$$,"{'address1': '2500 W 8th St', 'address2': 'Ste 180', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90057', 'country': 'US', 'state': 'CA', 'display_address': ['2500 W 8th St', 'Ste 180', 'Los Angeles, CA 90057']}","[""I LOVE THIS PLACE! \n\nThe servers are very friendly and attentive, the food is flavorful, and there is easy and affordable valet parking.\n\nI've been here a..."", 'This place actually surprised me! We came here after a Kings game at the Staples Center cause we were craving some late night Korean bites. \n\nAlthough we...', 'Food/Drinks: Easily became one of my favorite casual bars in K-town because of the amazing food menu. My favorite dish had to be the salmon bowl (probably...']"
Kopan Sushi & Ramen - Burbank,4.0,3735,$$,"{'address1': '220 N San Fernando Blvd', 'address2': '', 'address3': '', 'city': 'Burbank', 'zip_code': '91502', 'country': 'US', 'state': 'CA', 'display_address': ['220 N San Fernando Blvd', 'Burbank, CA 91502']}","[""Every time we are in Burbank for a dance competition, (HHI USA) we always stop by here. You can't go wrong for no wait, street parking, and big portions for..."", 'The wait time quoted to my party kept getting extended because the restaurant kept seating smaller parties at tables we were waiting for. For our sanity &...', 'I got there a little early and they were very nice and gave me a private booth, which felt really cozy. A couple of people came up to me and asked me if I...']"
Love Sushi,4.5,44,N/A,"{'address1': '22245 El Paseo', 'address2': 'Ste B', 'address3': '', 'city': 'Rancho Santa Margarita', 'zip_code': '92688', 'country': 'US', 'state': 'CA', 'display_address': ['22245 El Paseo', 'Ste B', 'Rancho Santa Margarita, CA 92688']}","['Fantastic sushi and regular food.\nEverything is fresh and clean.\nYou will love it!  Try it!', ""I've only tired the veggie roll but it's great and returned several times. They are always prompt to great you and very helpful. The place is little and..."", ""Tried this place during my lunch break and I'm so happy I did! The sushi was fresh and delicious, and they had a good amount of options on their menu to...""]"
The Landing Grill & Sushi Bar,3.5,613,$$,"{'address1': '32123 Lindero Canyon Rd', 'address2': 'Ste 109', 'address3': '', 'city': 'Westlake Village', 'zip_code': '91361', 'country': 'US', 'state': 'CA', 'display_address': ['32123 Lindero Canyon Rd', 'Ste 109', 'Westlake Village, CA 91361']}","[""I don't really know how retaurants can keep up with holidays such as Mother's Day, and The Landing clearly demonstrated that they could accomplish such a..."", 'I recently had an extremely disheartening and discriminatory experience at The Landing Grill, which I feel compelled to share. As a customer of Jewish...', ""The location is ideal by the lake!\nIt was a gorgeous day and it would've been great to sit outdoors without all the clear tarps and massive umbrellas that...""]"
La Brea Ramen and Sushi,4.0,584,$$,"{'address1': '5224 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['5224 Wilshire Blvd', 'Los Angeles, CA 90036']}","['My boyfriend and I visited La Brea Ramen and Sushi during our trip to LA and we absolutely loved it!\n\nThe food was absolutely amazing, we both got ramen and...', 'just a warning: if you have had good ramen before, you will not like this place.  i tried the tonkotsu, and it was not tonkotsu.  first of all, the broth is...', 'I stumbled across La Brea ramen and sushi at the perfect time. I was craving ramen and my husband was craving sushi so this was exactly what we were looking...']"
Sushi Noguchi,4.0,942,$$$,"{'address1': '18507 Yorba Linda Blvd', 'address2': '', 'address3': '', 'city': 'Yorba Linda', 'zip_code': '92886', 'country': 'US', 'state': 'CA', 'display_address': ['18507 Yorba Linda Blvd', 'Yorba Linda, CA 92886']}","['I am local and had never been to this sushi restaurant. We are always looking for a great sushi restaurant. Truly the best sushi I have had in years.  Most...', ""Best sushi in the area. Hands down, best sushi I've ever had. Uni and all! \n\nGet the Omakase, your stomach won't regret ... your wallet might, but you get..."", 'Ambiance: no, they have a bottle of cleaner holding the door open when you walk up.  Several of the tables in the dining area are used to store...']"
Fusion Sushi - Long Beach,4.0,842,$$,"{'address1': '6415 E Spring St', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90808', 'country': 'US', 'state': 'CA', 'display_address': ['6415 E Spring St', 'Long Beach, CA 90808']}","[""Amazing food and service every time! \nYou don't think there's an actual full blown restaurant inside from looking outside.\nGo in and enjoy it!"", 'We called in an order and was told 25 minutes. We showed up 30 minutes after the call and waited another 30 for the food. \nThe servers were nice but.......', 'Great experience & excellent food quality for the salmon I ordered. It was huge and triple the size from the picture for a dinner entree.  Shout-out to...']"
Maki Yaki,4.5,318,$$,"{'address1': '34119 Pacific Coast Hwy', 'address2': '', 'address3': '', 'city': 'Dana Point', 'zip_code': '92629', 'country': 'US', 'state': 'CA', 'display_address': ['34119 Pacific Coast Hwy', 'Dana Point, CA 92629']}","['What a cute place and new favorite. My kids are very picky eaters specially when it comes to sushi and they absolutely love this place. We had the cucumber...', 'This place is a staple in our weekly rotation. Sushi is quality and tastes fantastic. Our go-to rolls include the Cucumber Wrap, Philadelphia Roll, Spicy...', ""I've been frequenting this place for over five years now. Most of the time I've always had a good experience. That being said, I went there a few years ago...""]"
